cat_title,v_order,v_position,poem_text,poet_name,poem_id
غزل,6,1,محراب ابروی تو حضور نماز من,حافظ,479
غزل,7,0,گفتم به دلق زرق بپوشم نشان عشق,حافظ,479
غزل,8,1,غماز بود اشک و عیان کرد راز من,حافظ,479
غزل,9,0,مست است یار و یاد حریفان نمی‌کند,حافظ,479
غزل,10,1,ذکرش به خیر ساقی مسکین نواز من,حافظ,479
غزل,11,0,یا رب کی آن صبا بوزد کز نسیم آن,حافظ,479
غزل,12,1,گردد شمامه کرمش کارساز من,حافظ,479
غزل,13,0,نقشی بر آب می‌زنم از گریه حالیا,حافظ,479
غزل,14,1,تا کی شود قرین حقیقت مجاز من,حافظ,479
غزل,15,0,بر خود چو شمع خنده زنان گریه می‌کنم,حافظ,479
غزل,16,1,تا با تو سنگ دل چه کند سوز و ساز من,حافظ,479
غزل,17,0,زاهد چو از نماز تو کاری نمی‌رود,حافظ,479
غزل,18,1,هم مستی شبانه و راز و نیاز من,حافظ,479
غزل,19,0,حافظ ز گریه سوخت بگو حالش ای صبا,حافظ,479
غزل,20,1,با شاه دوست پرور دشمن گداز من,حافظ,479
غزل,1,0,چون شوم خاک رهش دامن بیفشاند ز من,حافظ,480
غزل,2,1,ور بگویم دل بگردان رو بگرداند ز من,حافظ,480
غزل,3,0,روی رنگین را به هر کس می‌نماید همچو گل,حافظ,480
غزل,4,1,ور بگویم بازپوشان بازپوشاند ز من,حافظ,480
غزل,5,0,چشم خود را گفتم آخر یک نظر سیرش ببین,حافظ,480
غزل,6,1,گفت می‌خواهی مگر تا جوی خون راند ز من,حافظ,480
غزل,7,0,او به خونم تشنه و من بر لبش تا چون شود,حافظ,480
غزل,8,1,کام بستانم از او یا داد بستاند ز من,حافظ,480
غزل,9,0,گر چو فرهادم به تلخی جان برآید باک نیست,حافظ,480
غزل,10,1,بس حکایت‌های شیرین باز می‌ماند ز من,حافظ,480
غزل,11,0,گر چو شمعش پیش میرم بر غمم خندان شود,حافظ,480
غزل,12,1,ور برنجم خاطر نازک برنجاند ز من,حافظ,480
غزل,13,0,دوستان جان داده‌ام بهر دهانش بنگرید,حافظ,480
غزل,14,1,کو به چیزی مختصر چون باز می‌ماند ز من,حافظ,480
غزل,15,0,صبر کن حافظ که گر زین دست باشد درس غم,حافظ,480
غزل,16,1,عشق در هر گوشه‌ای افسانه‌ای خواند ز من,حافظ,480
غزل,1,0,نکته‌ای دلکش بگویم خال آن مه رو ببین,حافظ,481
غزل,2,1,عقل و جان را بسته زنجیر آن گیسو ببین,حافظ,481
غزل,3,0,عیب دل کردم که وحشی وضع و هرجایی مباش,حافظ,481
غزل,4,1,گفت چشم شیرگیر و غنج آن آهو ببین,حافظ,481
غزل,5,0,حلقه زلفش تماشاخانه باد صباست,حافظ,481
غزل,6,1,جان صد صاحب دل آن جا بسته یک مو ببین,حافظ,481
غزل,7,0,عابدان آفتاب از دلبر ما غافلند,حافظ,481
غزل,8,1,ای ملامتگو خدا را رو مبین آن رو ببین,حافظ,481
غزل,9,0,زلف دل دزدش صبا را بند بر گردن نهاد,حافظ,481
غزل,10,1,با هواداران ره رو حیله هندو ببین,حافظ,481
غزل,11,0,این که من در جست و جوی او ز خود فارغ شدم,حافظ,481
غزل,12,1,کس ندیده‌ست و نبیند مثلش از هر سو ببین,حافظ,481
غزل,13,0,حافظ ار در گوشه محراب می‌نالد رواست,حافظ,481
غزل,14,1,ای نصیحتگو خدا را آن خم ابرو ببین,حافظ,481
غزل,15,0,از مراد شاه منصور ای فلک سر برمتاب,حافظ,481
غزل,16,1,تیزی شمشیر بنگر قوت بازو ببین,حافظ,481
غزل,1,0,شراب لعل کش و روی مه جبینان بین,حافظ,482
غزل,2,1,خلاف مذهب آنان جمال اینان بین,حافظ,482
غزل,3,0,به زیر دلق ملمع کمندها دارند,حافظ,482
غزل,4,1,درازدستی این کوته آستینان بین,حافظ,482
غزل,5,0,به خرمن دو جهان سر فرو نمی‌آرند,حافظ,482
غزل,6,1,دماغ و کبر گدایان و خوشه چینان بین,حافظ,482
غزل,7,0,بهای نیم کرشمه هزار جان طلبند,حافظ,482
غزل,8,1,نیاز اهل دل و ناز نازنینان بین,حافظ,482
غزل,9,0,حقوق صحبت ما را به باد داد و برفت,حافظ,482
غزل,10,1,وفای صحبت یاران و همنشینان بین,حافظ,482
غزل,11,0,اسیر عشق شدن چاره خلاص من است,حافظ,482
غزل,12,1,ضمیر عاقبت اندیش پیش بینان بین,حافظ,482
غزل,13,0,کدورت از دل حافظ ببرد صحبت دوست,حافظ,482
غزل,14,1,صفای همت پاکان و پاکدینان بین,حافظ,482
غزل,1,0,می‌فکن بر صف رندان نظری بهتر از این,حافظ,483
غزل,2,1,بر در میکده می کن گذری بهتر از این,حافظ,483
غزل,3,0,در حق من لبت این لطف که می‌فرماید,حافظ,483
غزل,4,1,سخت خوب است ولیکن قدری بهتر از این,حافظ,483
غزل,5,0,آن که فکرش گره از کار جهان بگشاید,حافظ,483
غزل,6,1,گو در این کار بفرما نظری بهتر از این,حافظ,483
غزل,7,0,ناصحم گفت که جز غم چه هنر دارد عشق,حافظ,483
غزل,8,1,برو ای خواجه عاقل هنری بهتر از این,حافظ,483
غزل,9,0,دل بدان رود گرامی چه کنم گر ندهم,حافظ,483
غزل,10,1,مادر دهر ندارد پسری بهتر از این,حافظ,483
غزل,11,0,من چو گویم که قدح نوش و لب ساقی بوس,حافظ,483
غزل,12,1,بشنو از من که نگوید دگری بهتر از این,حافظ,483
غزل,13,0,کلک حافظ شکرین میوه نباتیست بچین,حافظ,483
غزل,14,1,که در این باغ نبینی ثمری بهتر از این,حافظ,483
غزل,1,0,به جان پیر خرابات و حق صحبت او,حافظ,484
غزل,2,1,که نیست در سر من جز هوای خدمت او,حافظ,484
غزل,3,0,بهشت اگر چه نه جای گناهکاران است,حافظ,484
غزل,4,1,بیار باده که مستظهرم به همت او,حافظ,484
غزل,5,0,چراغ صاعقه آن سحاب روشن باد,حافظ,484
غزل,6,1,که زد به خرمن ما آتش محبت او,حافظ,484
غزل,7,0,بر آستانه میخانه گر سری بینی,حافظ,484
غزل,8,1,مزن به پای که معلوم نیست نیت او,حافظ,484
غزل,9,0,بیا که دوش به مستی سروش عالم غیب,حافظ,484
غزل,10,1,نوید داد که عام است فیض رحمت او,حافظ,484
غزل,11,0,مکن به چشم حقارت نگاه در من مست,حافظ,484
غزل,12,1,که نیست معصیت و زهد بی مشیت او,حافظ,484
غزل,13,0,نمی‌کند دل من میل زهد و توبه ولی,حافظ,484
غزل,14,1,به نام خواجه بکوشیم و فر دولت او,حافظ,484
غزل,15,0,مدام خرقه حافظ به باده در گرو است,حافظ,484
غزل,16,1,مگر ز خاک خرابات بود فطرت او,حافظ,484
غزل,1,0,گفتا برون شدی به تماشای ماه نو,حافظ,485
غزل,2,1,از ماه ابروان منت شرم باد رو,حافظ,485
غزل,3,0,عمریست تا دلت ز اسیران زلف ماست,حافظ,485
غزل,4,1,غافل ز حفظ جانب یاران خود مشو,حافظ,485
غزل,5,0,مفروش عطر عقل به هندوی زلف ما,حافظ,485
غزل,6,1,کان جا هزار نافه مشکین به نیم جو,حافظ,485
غزل,7,0,تخم وفا و مهر در این کهنه کشته زار,حافظ,485
غزل,8,1,آن گه عیان شود که بود موسم درو,حافظ,485
غزل,9,0,ساقی بیار باده که رمزی بگویمت,حافظ,485
غزل,10,1,از سر اختران کهن سیر و ماه نو,حافظ,485
غزل,11,0,شکل هلال هر سر مه می‌دهد نشان,حافظ,485
غزل,12,1,از افسر سیامک و ترک کلاه زو,حافظ,485
غزل,13,0,حافظ جناب پیر مغان مامن وفاست,حافظ,485
غزل,14,1,درس حدیث عشق بر او خوان و ز او شنو,حافظ,485
غزل,1,0,مزرع سبز فلک دیدم و داس مه نو,حافظ,486
غزل,2,1,یادم از کشته خویش آمد و هنگام درو,حافظ,486
غزل,3,0,گفتم ای بخت بخفتیدی و خورشید دمید,حافظ,486
غزل,4,1,گفت با این همه از سابقه نومید مشو,حافظ,486
غزل,5,0,گر روی پاک و مجرد چو مسیحا به فلک,حافظ,486
غزل,6,1,از چراغ تو به خورشید رسد صد پرتو,حافظ,486
غزل,7,0,تکیه بر اختر شب دزد مکن کاین عیار,حافظ,486
غزل,8,1,تاج کاووس ببرد و کمر کیخسرو,حافظ,486
غزل,9,0,گوشوار زر و لعل ار چه گران دارد گوش,حافظ,486
غزل,10,1,دور خوبی گذران است نصیحت بشنو,حافظ,486
غزل,11,0,چشم بد دور ز خال تو که در عرصه حسن,حافظ,486
غزل,12,1,بیدقی راند که برد از مه و خورشید گرو,حافظ,486
غزل,13,0,آسمان گو مفروش این عظمت کاندر عشق,حافظ,486
غزل,14,1,خرمن مه به جوی خوشه پروین به دو جو,حافظ,486
غزل,15,0,آتش زهد و ریا خرمن دین خواهد سوخت,حافظ,486
غزل,16,1,حافظ این خرقه پشمینه بینداز و برو,حافظ,486
غزل,1,0,ای آفتاب آینه دار جمال تو,حافظ,487
غزل,2,1,مشک سیاه مجمره گردان خال تو,حافظ,487
غزل,3,0,صحن سرای دیده بشستم ولی چه سود,حافظ,487
غزل,4,1,کاین گوشه نیست درخور خیل خیال تو,حافظ,487
غزل,5,0,در اوج ناز و نعمتی ای پادشاه حسن,حافظ,487
غزل,6,1,یا رب مباد تا به قیامت زوال تو,حافظ,487
غزل,7,0,مطبوعتر ز نقش تو صورت نبست باز,حافظ,487
غزل,8,1,طغرانویس ابروی مشکین مثال تو,حافظ,487
غزل,9,0,در چین زلفش ای دل مسکین چگونه‌ای,حافظ,487
غزل,10,1,کآشفته گفت باد صبا شرح حال تو,حافظ,487
غزل,11,0,برخاست بوی گل ز در آشتی درآی,حافظ,487
غزل,12,1,ای نوبهار ما رخ فرخنده فال تو,حافظ,487
غزل,13,0,تا آسمان ز حلقه به گوشان ما شود,حافظ,487
غزل,14,1,کو عشوه‌ای ز ابروی همچون هلال تو,حافظ,487
غزل,15,0,تا پیش بخت بازروم تهنیت کنان,حافظ,487
غزل,16,1,کو مژده‌ای ز مقدم عید وصال تو,حافظ,487
غزل,17,0,این نقطه سیاه که آمد مدار نور,حافظ,487
غزل,18,1,عکسیست در حدیقه بینش ز خال تو,حافظ,487
غزل,19,0,در پیش شاه عرض کدامین جفا کنم,حافظ,487
غزل,20,1,شرح نیازمندی خود یا ملال تو,حافظ,487
غزل,21,0,حافظ در این کمند سر سرکشان بسیست,حافظ,487
غزل,22,1,سودای کج مپز که نباشد مجال تو,حافظ,487
غزل,1,0,ای خونبهای نافه چین خاک راه تو,حافظ,488
غزل,2,1,خورشید سایه پرور طرف کلاه تو,حافظ,488
غزل,3,0,نرگس کرشمه می‌برد از حد برون خرام,حافظ,488
غزل,4,1,ای من فدای شیوه چشم سیاه تو,حافظ,488
غزل,5,0,خونم بخور که هیچ ملک با چنان جمال,حافظ,488
غزل,6,1,از دل نیایدش که نویسد گناه تو,حافظ,488
غزل,7,0,آرام و خواب خلق جهان را سبب تویی,حافظ,488
غزل,8,1,زان شد کنار دیده و دل تکیه گاه تو,حافظ,488
غزل,9,0,با هر ستاره‌ای سر و کار است هر شبم,حافظ,488
غزل,10,1,از حسرت فروغ رخ همچو ماه تو,حافظ,488
غزل,11,0,یاران همنشین همه از هم جدا شدند,حافظ,488
غزل,12,1,ماییم و آستانه دولت پناه تو,حافظ,488
غزل,13,0,حافظ طمع مبر ز عنایت که عاقبت,حافظ,488
غزل,14,1,آتش زند به خرمن غم دود آه تو,حافظ,488
غزل,1,0,ای قبای پادشاهی راست بر بالای تو,حافظ,489
غزل,2,1,زینت تاج و نگین از گوهر والای تو,حافظ,489
غزل,3,0,آفتاب فتح را هر دم طلوعی می‌دهد,حافظ,489
غزل,4,1,از کلاه خسروی رخسار مه سیمای تو,حافظ,489
غزل,5,0,جلوه گاه طایر اقبال باشد هر کجا,حافظ,489
غزل,6,1,سایه‌اندازد همای چتر گردون سای تو,حافظ,489
غزل,7,0,از رسوم شرع و حکمت با هزاران اختلاف,حافظ,489
غزل,8,1,نکته‌ای هرگز نشد فوت از دل دانای تو,حافظ,489
غزل,9,0,آب حیوانش ز منقار بلاغت می‌چکد,حافظ,489
غزل,10,1,طوطی خوش لهجه یعنی کلک شکرخای تو,حافظ,489
غزل,11,0,گر چه خورشید فلک چشم و چراغ عالم است,حافظ,489
غزل,12,1,روشنایی بخش چشم اوست خاک پای تو,حافظ,489
غزل,13,0,آن چه اسکندر طلب کرد و ندادش روزگار,حافظ,489
غزل,14,1,جرعه‌ای بود از زلال جام جان افزای تو,حافظ,489
غزل,15,0,عرض حاجت در حریم حضرتت محتاج نیست,حافظ,489
غزل,16,1,راز کس مخفی نماند با فروغ رای تو,حافظ,489
غزل,17,0,خسروا پیرانه سر حافظ جوانی می‌کند,حافظ,489
غزل,18,1,بر امید عفو جان بخش گنه فرسای تو,حافظ,489
غزل,1,0,مرا چشمیست خون افشان ز دست آن کمان ابرو,حافظ,491
غزل,2,1,جهان بس فتنه خواهد دید از آن چشم و از آن ابرو,حافظ,491
غزل,3,0,غلام چشم آن ترکم که در خواب خوش مستی,حافظ,491
غزل,4,1,نگارین گلشنش روی است و مشکین سایبان ابرو,حافظ,491
غزل,5,0,هلالی شد تنم زین غم که با طغرای ابرویش,حافظ,491
غزل,6,1,که باشد مه که بنماید ز طاق آسمان ابرو,حافظ,491
غزل,7,0,رقیبان غافل و ما را از آن چشم و جبین هر دم,حافظ,491
غزل,8,1,هزاران گونه پیغام است و حاجب در میان ابرو,حافظ,491
غزل,9,0,روان گوشه گیران را جبینش طرفه گلزاریست,حافظ,491
غزل,10,1,که بر طرف سمن زارش همی‌گردد چمان ابرو,حافظ,491
غزل,11,0,دگر حور و پری را کس نگوید با چنین حسنی,حافظ,491
غزل,12,1,که این را این چنین چشم است و آن را آن چنان ابرو,حافظ,491
غزل,13,0,تو کافردل نمی‌بندی نقاب زلف و می‌ترسم,حافظ,491
غزل,14,1,که محرابم بگرداند خم آن دلستان ابرو,حافظ,491
غزل,15,0,اگر چه مرغ زیرک بود حافظ در هواداری,حافظ,491
غزل,16,1,به تیر غمزه صیدش کرد چشم آن کمان ابرو,حافظ,491
غزل,1,0,خط عذار یار که بگرفت ماه از او,حافظ,492
غزل,2,1,خوش حلقه‌ایست لیک به در نیست راه از او,حافظ,492
غزل,3,0,ابروی دوست گوشه محراب دولت است,حافظ,492
غزل,4,1,آن جا بمال چهره و حاجت بخواه از او,حافظ,492
غزل,5,0,ای جرعه نوش مجلس جم سینه پاک دار,حافظ,492
غزل,6,1,کآیینه‌ایست جام جهان بین که آه از او,حافظ,492
غزل,7,0,کردار اهل صومعه‌ام کرد می پرست,حافظ,492
غزل,8,1,این دود بین که نامه من شد سیاه از او,حافظ,492
غزل,9,0,سلطان غم هر آن چه تواند بگو بکن,حافظ,492
غزل,10,1,من برده‌ام به باده فروشان پناه از او,حافظ,492
غزل,11,0,ساقی چراغ می به ره آفتاب دار,حافظ,492
غزل,12,1,گو برفروز مشعله صبحگاه از او,حافظ,492
غزل,13,0,آبی به روزنامه اعمال ما فشان,حافظ,492
غزل,14,1,باشد توان سترد حروف گناه از او,حافظ,492
غزل,15,0,حافظ که ساز مطرب عشاق ساز کرد,حافظ,492
غزل,16,1,خالی مباد عرصه این بزمگاه از او,حافظ,492
غزل,17,0,آیا در این خیال که دارد گدای شهر,حافظ,492
غزل,18,1,روزی بود که یاد کند پادشاه از او,حافظ,492
غزل,1,0,گلبن عیش می‌دمد ساقی گلعذار کو,حافظ,493
غزل,2,1,باد بهار می‌وزد باده خوشگوار کو,حافظ,493
غزل,3,0,هر گل نو ز گلرخی یاد همی‌کند ولی,حافظ,493
غزل,4,1,گوش سخن شنو کجا دیده اعتبار کو,حافظ,493
غزل,5,0,مجلس بزم عیش را غالیه مراد نیست,حافظ,493
غزل,6,1,ای دم صبح خوش نفس نافه زلف یار کو,حافظ,493
غزل,7,0,حسن فروشی گلم نیست تحمل ای صبا,حافظ,493
غزل,8,1,دست زدم به خون دل بهر خدا نگار کو,حافظ,493
غزل,9,0,شمع سحرگهی اگر لاف ز عارض تو زد,حافظ,493
غزل,10,1,خصم زبان دراز شد خنجر آبدار کو,حافظ,493
غزل,11,0,گفت مگر ز لعل من بوسه نداری آرزو,حافظ,493
غزل,12,1,مردم از این هوس ولی قدرت و اختیار کو,حافظ,493
غزل,13,0,حافظ اگر چه در سخن خازن گنج حکمت است,حافظ,493
غزل,14,1,از غم روزگار دون طبع سخن گزار کو,حافظ,493
غزل,1,0,ای پیک راستان خبر یار ما بگو,حافظ,494
غزل,2,1,احوال گل به بلبل دستان سرا بگو,حافظ,494
غزل,3,0,ما محرمان خلوت انسیم غم مخور,حافظ,494
غزل,4,1,با یار آشنا سخن آشنا بگو,حافظ,494
غزل,5,0,برهم چو می‌زد آن سر زلفین مشکبار,حافظ,494
غزل,6,1,با ما سر چه داشت ز بهر خدا بگو,حافظ,494
غزل,7,0,هر کس که گفت خاک در دوست توتیاست,حافظ,494
غزل,8,1,گو این سخن معاینه در چشم ما بگو,حافظ,494
غزل,9,0,آن کس که منع ما ز خرابات می‌کند,حافظ,494
غزل,10,1,گو در حضور پیر من این ماجرا بگو,حافظ,494
غزل,11,0,گر دیگرت بر آن در دولت گذر بود,حافظ,494
غزل,12,1,بعد از ادای خدمت و عرض دعا بگو,حافظ,494
غزل,13,0,هر چند ما بدیم تو ما را بدان مگیر,حافظ,494
غزل,14,1,شاهانه ماجرای گناه گدا بگو,حافظ,494
غزل,15,0,بر این فقیر نامه آن محتشم بخوان,حافظ,494
غزل,16,1,با این گدا حکایت آن پادشا بگو,حافظ,494
غزل,17,0,جان‌ها ز دام زلف چو بر خاک می‌فشاند,حافظ,494
غزل,18,1,بر آن غریب ما چه گذشت ای صبا بگو,حافظ,494
غزل,19,0,جان پرور است قصه‌ی ارباب معرفت,حافظ,494
غزل,20,1,رمزی برو بپرس حدیثی بیا بگو,حافظ,494
غزل,21,0,حافظ گرت به مجلس او راه می‌دهند,حافظ,494
غزل,22,1,می نوش و ترک زرق ز بهر خدا بگو,حافظ,494
غزل,1,0,عیشم مدام است از لعل دلخواه,حافظ,496
غزل,2,1,کارم به کام است الحمدلله,حافظ,496
غزل,3,0,ای بخت سرکش تنگش به بر کش,حافظ,496
غزل,4,1,گه جام زر کش گه لعل دلخواه,حافظ,496
غزل,5,0,ما را به رندی افسانه کردند,حافظ,496
غزل,6,1,پیران جاهل شیخان گمراه,حافظ,496
غزل,7,0,از دست زاهد کردیم توبه,حافظ,496
غزل,8,1,و از فعل عابد استغفرالله,حافظ,496
غزل,9,0,جانا چه گویم شرح فراقت,حافظ,496
غزل,10,1,چشمی و صد نم جانی و صد آه,حافظ,496
غزل,11,0,کافر مبیناد این غم که دیده‌ست,حافظ,496
غزل,12,1,از قامتت سرو از عارضت ماه,حافظ,496
غزل,13,0,شوق لبت برد از یاد حافظ,حافظ,496
غزل,14,1,درس شبانه ورد سحرگاه,حافظ,496
غزل,1,0,گر تیغ بارد در کوی آن ماه,حافظ,497
غزل,2,1,گردن نهادیم الحکم لله,حافظ,497
غزل,3,0,آیین تقوا ما نیز دانیم,حافظ,497
غزل,4,1,لیکن چه چاره با بخت گمراه,حافظ,497
غزل,5,0,ما شیخ و واعظ کمتر شناسیم,حافظ,497
غزل,6,1,یا جام باده یا قصه کوتاه,حافظ,497
غزل,7,0,من رند و عاشق در موسم گل,حافظ,497
غزل,8,1,آن گاه توبه استغفرالله,حافظ,497
غزل,9,0,مهر تو عکسی بر ما نیفکند,حافظ,497
غزل,10,1,آیینه رویا آه از دلت آه,حافظ,497
غزل,11,0,الصبر مر و العمر فان,حافظ,497
غزل,12,1,یا لیت شعری حتام القاه,حافظ,497
غزل,13,0,حافظ چه نالی گر وصل خواهی,حافظ,497
غزل,14,1,خون بایدت خورد در گاه و بی‌گاه,حافظ,497
غزل,1,0,وصال او ز عمر جاودان به,حافظ,498
غزل,2,1,خداوندا مرا آن ده که آن به,حافظ,498
غزل,3,0,به شمشیرم زد و با کس نگفتم,حافظ,498
غزل,4,1,که راز دوست از دشمن نهان به,حافظ,498
غزل,5,0,به داغ بندگی مردن بر این در,حافظ,498
غزل,6,1,به جان او که از ملک جهان به,حافظ,498
غزل,7,0,خدا را از طبیب من بپرسید,حافظ,498
غزل,8,1,که آخر کی شود این ناتوان به,حافظ,498
غزل,9,0,گلی کان پایمال سرو ما گشت,حافظ,498
غزل,10,1,بود خاکش ز خون ارغوان به,حافظ,498
غزل,11,0,به خلدم دعوت ای زاهد مفرما,حافظ,498
غزل,12,1,که این سیب زنخ زان بوستان به,حافظ,498
غزل,13,0,دلا دایم گدای کوی او باش,حافظ,498
غزل,14,1,به حکم آن که دولت جاودان به,حافظ,498
غزل,15,0,جوانا سر متاب از پند پیران,حافظ,498
غزل,16,1,که رای پیر از بخت جوان به,حافظ,498
غزل,17,0,شبی می‌گفت چشم کس ندیده‌ست,حافظ,498
غزل,18,1,ز مروارید گوشم در جهان به,حافظ,498
غزل,19,0,اگر چه زنده رود آب حیات است,حافظ,498
غزل,20,1,ولی شیراز ما از اصفهان به,حافظ,498
غزل,21,0,سخن اندر دهان دوست شکر,حافظ,498
غزل,22,1,ولیکن گفته حافظ از آن به,حافظ,498
غزل,1,0,ناگهان پرده برانداخته‌ای یعنی چه,حافظ,499
غزل,2,1,مست از خانه برون تاخته‌ای یعنی چه,حافظ,499
غزل,3,0,زلف در دست صبا گوش به فرمان رقیب,حافظ,499
غزل,4,1,این چنین با همه درساخته‌ای یعنی چه,حافظ,499
غزل,5,0,شاه خوبانی و منظور گدایان شده‌ای,حافظ,499
غزل,6,1,قدر این مرتبه نشناخته‌ای یعنی چه,حافظ,499
غزل,7,0,نه سر زلف خود اول تو به دستم دادی,حافظ,499
غزل,8,1,بازم از پای درانداخته‌ای یعنی چه,حافظ,499
غزل,9,0,سخنت رمز دهان گفت و کمر سر میان,حافظ,499
غزل,10,1,و از میان تیغ به ما آخته‌ای یعنی چه,حافظ,499
غزل,11,0,هر کس از مهره مهر تو به نقشی مشغول,حافظ,499
غزل,12,1,عاقبت با همه کج باخته‌ای یعنی چه,حافظ,499
غزل,13,0,حافظا در دل تنگت چو فرود آمد یار,حافظ,499
غزل,14,1,خانه از غیر نپرداخته‌ای یعنی چه,حافظ,499
غزل,1,0,ای که با سلسله زلف دراز آمده‌ای,حافظ,501
غزل,2,1,فرصتت باد که دیوانه نواز آمده‌ای,حافظ,501
غزل,3,0,ساعتی ناز مفرما و بگردان عادت,حافظ,501
غزل,4,1,چون به پرسیدن ارباب نیاز آمده‌ای,حافظ,501
غزل,5,0,پیش بالای تو میرم چه به صلح و چه به جنگ,حافظ,501
غزل,6,1,چون به هر حال برازنده ناز آمده‌ای,حافظ,501
غزل,7,0,آب و آتش به هم آمیخته‌ای از لب لعل,حافظ,501
غزل,8,1,چشم بد دور که بس شعبده بازآمده‌ای,حافظ,501
غزل,9,0,آفرین بر دل نرم تو که از بهر ثواب,حافظ,501
غزل,10,1,کشته غمزه خود را به نماز آمده‌ای,حافظ,501
غزل,11,0,زهد من با تو چه سنجد که به یغمای دلم,حافظ,501
غزل,12,1,مست و آشفته به خلوتگه راز آمده‌ای,حافظ,501
غزل,13,0,گفت حافظ دگرت خرقه شراب آلوده‌ست,حافظ,501
غزل,14,1,مگر از مذهب این طایفه بازآمده‌ای,حافظ,501
غزل,1,0,دوش رفتم به در میکده خواب آلوده,حافظ,502
غزل,2,1,خرقه تردامن و سجاده شراب آلوده,حافظ,502
غزل,3,0,آمد افسوس کنان مغبچه باده فروش,حافظ,502
غزل,4,1,گفت بیدار شو ای ره رو خواب آلوده,حافظ,502
غزل,5,0,شست و شویی کن و آن گه به خرابات خرام,حافظ,502
غزل,6,1,تا نگردد ز تو این دیر خراب آلوده,حافظ,502
غزل,7,0,به هوای لب شیرین پسران چند کنی,حافظ,502
غزل,8,1,جوهر روح به یاقوت مذاب آلوده,حافظ,502
غزل,9,0,به طهارت گذران منزل پیری و مکن,حافظ,502
غزل,10,1,خلعت شیب چو تشریف شباب آلوده,حافظ,502
غزل,11,0,پاک و صافی شو و از چاه طبیعت به درآی,حافظ,502
غزل,12,1,که صفایی ندهد آب تراب آلوده,حافظ,502
غزل,13,0,گفتم ای جان جهان دفتر گل عیبی نیست,حافظ,502
غزل,14,1,که شود فصل بهار از می ناب آلوده,حافظ,502
غزل,15,0,آشنایان ره عشق در این بحر عمیق,حافظ,502
غزل,16,1,غرقه گشتند و نگشتند به آب آلوده,حافظ,502
غزل,17,0,گفت حافظ لغز و نکته به یاران مفروش,حافظ,502
غزل,18,1,آه از این لطف به انواع عتاب آلوده,حافظ,502
غزل,1,0,از من جدا مشو که توام نور دیده‌ای,حافظ,503
غزل,2,1,آرام جان و مونس قلب رمیده‌ای,حافظ,503
غزل,3,0,از دامن تو دست ندارند عاشقان,حافظ,503
غزل,4,1,پیراهن صبوری ایشان دریده‌ای,حافظ,503
غزل,5,0,از چشم بخت خویش مبادت گزند از آنک,حافظ,503
غزل,6,1,در دلبری به غایت خوبی رسیده‌ای,حافظ,503
غزل,7,0,منعم مکن ز عشق وی ای مفتی زمان,حافظ,503
غزل,8,1,معذور دارمت که تو او را ندیده‌ای,حافظ,503
غزل,9,0,آن سرزنش که کرد تو را دوست حافظا,حافظ,503
غزل,10,1,بیش از گلیم خویش مگر پا کشیده‌ای,حافظ,503
غزل,1,0,دامن کشان همی‌شد در شرب زرکشیده,حافظ,504
غزل,2,1,صد ماه رو ز رشکش جیب قصب دریده,حافظ,504
غزل,3,0,از تاب آتش می بر گرد عارضش خوی,حافظ,504
غزل,4,1,چون قطره‌های شبنم بر برگ گل چکیده,حافظ,504
غزل,5,0,لفظی فصیح شیرین قدی بلند چابک,حافظ,504
غزل,6,1,رویی لطیف زیبا چشمی خوش کشیده,حافظ,504
غزل,7,0,یاقوت جان فزایش از آب لطف زاده,حافظ,504
غزل,8,1,شمشاد خوش خرامش در ناز پروریده,حافظ,504
غزل,9,0,آن لعل دلکشش بین وان خنده دل آشوب,حافظ,504
غزل,10,1,وان رفتن خوشش بین وان گام آرمیده,حافظ,504
غزل,11,0,آن آهوی سیه چشم از دام ما برون شد,حافظ,504
غزل,12,1,یاران چه چاره سازم با این دل رمیده,حافظ,504
غزل,13,0,زنهار تا توانی اهل نظر میازار,حافظ,504
غزل,14,1,دنیا وفا ندارد ای نور هر دو دیده,حافظ,504
غزل,15,0,تا کی کشم عتیبت از چشم دلفریبت,حافظ,504
غزل,16,1,روزی کرشمه‌ای کن ای یار برگزیده,حافظ,504
غزل,17,0,گر خاطر شریفت رنجیده شد ز حافظ,حافظ,504
غزل,18,1,بازآ که توبه کردیم از گفته و شنیده,حافظ,504
غزل,19,0,بس شکر بازگویم در بندگی خواجه,حافظ,504
غزل,20,1,گر اوفتد به دستم آن میوه رسیده,حافظ,504
غزل,1,0,از خون دل نوشتم نزدیک دوست نامه,حافظ,505
غزل,2,1,انی رایت دهرا من هجرک القیامه,حافظ,505
غزل,3,0,دارم من از فراقش در دیده صد علامت,حافظ,505
غزل,4,1,لیست دموع عینی هذا لنا العلامه,حافظ,505
غزل,5,0,هر چند کآزمودم از وی نبود سودم,حافظ,505
غزل,6,1,من جرب المجرب حلت به الندامه,حافظ,505
غزل,7,0,پرسیدم از طبیبی احوال دوست گفتا,حافظ,505
غزل,8,1,فی بعدها عذاب فی قربها السلامه,حافظ,505
غزل,9,0,گفتم ملامت آید گر گرد دوست گردم,حافظ,505
غزل,10,1,و الله ما راینا حبا بلا ملامه,حافظ,505
غزل,11,0,حافظ چو طالب آمد جامی به جان شیرین,حافظ,505
غزل,12,1,حتی یذوق منه کاسا من الکرامه,حافظ,505
